"","n","k","Largos","distri"
"7073",90,36,7,1
"7074",90,36,18,1
"7075",90,36,12,1
"7076",90,36,11,1
"7077",90,36,4,1
"7078",90,36,7,1
"7079",90,36,6,1
"7080",90,36,37,1
"7081",90,36,13,1
"7082",90,36,9,1
"7083",90,36,13,1
"7084",90,36,6,1
"7085",90,36,61,1
"7086",90,36,2,1
"7087",90,36,5,1
"7088",90,36,19,1
"7089",90,36,10,1
"7090",90,36,15,1
"7091",90,36,24,1
"7092",90,36,10,1
"7093",90,36,16,1
"7094",90,36,8,1
"7095",90,36,16,1
"7096",90,36,14,1
"7097",90,36,26,1
"7098",90,36,17,1
"7099",90,36,19,1
"7100",90,36,8,1
"7101",90,36,14,1
"7102",90,36,3,1
"7103",90,36,17,1
"7104",90,36,13,1
"7105",90,36,8,1
"7106",90,36,18,1
"7107",90,36,23,1
"7108",90,36,21,1
"7109",90,36,24,1
"7110",90,36,20,1
"7111",90,36,17,1
"7112",90,36,4,1
"7113",90,36,9,1
"7114",90,36,20,1
"7115",90,36,4,1
"7116",90,36,48,1
"7117",90,36,13,1
"7118",90,36,12,1
"7119",90,36,21,1
"7120",90,36,15,1
"7121",90,36,41,1
"7122",90,36,19,1
"7123",90,36,18,1
"7124",90,36,9,1
"7125",90,36,16,1
"7126",90,36,19,1
"7127",90,36,7,1
"7128",90,36,16,1
"7129",90,36,11,1
"7130",90,36,7,1
"7131",90,36,17,1
"7132",90,36,16,1
"7133",90,36,20,1
"7134",90,36,25,1
"7135",90,36,6,1
"7136",90,36,9,1
"7137",90,36,15,1
"7138",90,36,5,1
"7139",90,36,21,1
"7140",90,36,19,1
"7141",90,36,29,1
"7142",90,36,19,1
"7143",90,36,15,1
"7144",90,36,17,1
"7145",90,36,5,1
"7146",90,36,4,1
"7147",90,36,16,1
"7148",90,36,30,1
"7149",90,36,32,1
"7150",90,36,17,1
"7151",90,36,34,1
"7152",90,36,4,1
"7153",90,36,19,1
"7154",90,36,14,1
"7155",90,36,6,1
"7156",90,36,12,1
"7157",90,36,10,1
"7158",90,36,9,1
"7159",90,36,16,1
"7160",90,36,15,1
"7161",90,36,35,1
"7162",90,36,4,1
"7163",90,36,15,1
"7164",90,36,37,1
"7165",90,36,11,1
"7166",90,36,3,1
"7167",90,36,11,1
"7168",90,36,11,1
"7169",90,36,10,1
"7170",90,36,33,1
"7171",90,36,12,1
"7172",90,36,19,1
"7173",90,36,36,1
"7174",90,36,8,1
"7175",90,36,22,1
"7176",90,36,36,1
"7177",90,36,21,1
"7178",90,36,5,1
"7179",90,36,50,1
"7180",90,36,10,1
"7181",90,36,16,1
"7182",90,36,20,1
"7183",90,36,4,1
"7184",90,36,3,1
"7185",90,36,11,1
"7186",90,36,11,1
"7187",90,36,5,1
"7188",90,36,31,1
"7189",90,36,20,1
"7190",90,36,19,1
"7191",90,36,17,1
"7192",90,36,43,1
"7193",90,36,34,1
"7194",90,36,10,1
"7195",90,36,26,1
"7196",90,36,4,1
"7197",90,36,17,1
"7198",90,36,16,1
"7199",90,36,5,1
"7200",90,36,5,1
"7201",40,48,18,1
"7202",40,48,13,1
"7203",40,48,12,1
"7204",40,48,18,1
"7205",40,48,50,1
"7206",40,48,2,1
"7207",40,48,8,1
"7208",40,48,21,1
"7209",40,48,4,1
"7210",40,48,28,1
"7211",40,48,117,1
"7212",40,48,13,1
"7213",40,48,3,1
"7214",40,48,25,1
"7215",40,48,10,1
"7216",40,48,42,1
"7217",40,48,8,1
"7218",40,48,20,1
"7219",40,48,87,1
"7220",40,48,10,1
"7221",40,48,12,1
"7222",40,48,11,1
"7223",40,48,25,1
"7224",40,48,16,1
"7225",40,48,9,1
"7226",40,48,11,1
"7227",40,48,9,1
"7228",40,48,13,1
"7229",40,48,19,1
"7230",40,48,14,1
"7231",40,48,142,1
"7232",40,48,38,1
"7233",40,48,24,1
"7234",40,48,12,1
"7235",40,48,14,1
"7236",40,48,62,1
"7237",40,48,73,1
"7238",40,48,8,1
"7239",40,48,16,1
"7240",40,48,2,1
"7241",40,48,39,1
"7242",40,48,4,1
"7243",40,48,12,1
"7244",40,48,146,1
"7245",40,48,11,1
"7246",40,48,19,1
"7247",40,48,17,1
"7248",40,48,72,1
"7249",40,48,10,1
"7250",40,48,38,1
"7251",40,48,11,1
"7252",40,48,19,1
"7253",40,48,14,1
"7254",40,48,28,1
"7255",40,48,68,1
"7256",40,48,5,1
"7257",40,48,7,1
"7258",40,48,12,1
"7259",40,48,61,1
"7260",40,48,11,1
"7261",40,48,13,1
"7262",40,48,36,1
"7263",40,48,2,1
"7264",40,48,6,1
"7265",40,48,10,1
"7266",40,48,15,1
"7267",40,48,26,1
"7268",40,48,39,1
"7269",40,48,5,1
"7270",40,48,137,1
"7271",40,48,21,1
"7272",40,48,11,1
"7273",40,48,7,1
"7274",40,48,9,1
"7275",40,48,20,1
"7276",40,48,7,1
"7277",40,48,30,1
"7278",40,48,178,1
"7279",40,48,19,1
"7280",40,48,10,1
"7281",40,48,10,1
"7282",40,48,5,1
"7283",40,48,10,1
"7284",40,48,86,1
"7285",40,48,15,1
"7286",40,48,23,1
"7287",40,48,236,1
"7288",40,48,8,1
"7289",40,48,20,1
"7290",40,48,20,1
"7291",40,48,83,1
"7292",40,48,9,1
"7293",40,48,17,1
"7294",40,48,26,1
"7295",40,48,23,1
"7296",40,48,64,1
"7297",40,48,8,1
"7298",40,48,20,1
"7299",40,48,18,1
"7300",40,48,6,1
"7301",40,48,11,1
"7302",40,48,24,1
"7303",40,48,125,1
"7304",40,48,80,1
"7305",40,48,16,1
"7306",40,48,17,1
"7307",40,48,29,1
"7308",40,48,13,1
"7309",40,48,13,1
"7310",40,48,44,1
"7311",40,48,13,1
"7312",40,48,11,1
"7313",40,48,16,1
"7314",40,48,21,1
"7315",40,48,49,1
"7316",40,48,11,1
"7317",40,48,14,1
"7318",40,48,29,1
"7319",40,48,69,1
"7320",40,48,32,1
"7321",40,48,51,1
"7322",40,48,12,1
"7323",40,48,45,1
"7324",40,48,23,1
"7325",40,48,10,1
"7326",40,48,9,1
"7327",40,48,10,1
"7328",40,48,9,1
"7329",40,48,10,1
"7330",40,48,12,1
"7331",40,48,21,1
"7332",40,48,18,1
"7333",40,48,5,1
"7334",40,48,35,1
"7335",40,48,14,1
"7336",40,48,100,1
"7337",40,48,6,1
"7338",40,48,86,1
"7339",40,48,59,1
"7340",40,48,8,1
"7341",40,48,24,1
"7342",40,48,174,1
"7343",40,48,32,1
"7344",40,48,10,1
"7345",40,48,8,1
"7346",40,48,175,1
"7347",40,48,56,1
"7348",40,48,9,1
"7349",40,48,24,1
"7350",40,48,9,1
"7351",40,48,10,1
"7352",40,48,21,1
"7353",40,48,13,1
"7354",40,48,36,1
"7355",40,48,20,1
"7356",40,48,16,1
"7357",40,48,29,1
"7358",40,48,9,1
"7359",40,48,109,1
"7360",40,48,19,1
"7361",40,48,38,1
"7362",40,48,7,1
"7363",40,48,29,1
"7364",40,48,18,1
"7365",40,48,9,1
"7366",40,48,21,1
"7367",40,48,120,1
"7368",40,48,8,1
"7369",40,48,28,1
"7370",40,48,14,1
"7371",40,48,3,1
"7372",40,48,21,1
"7373",40,48,25,1
"7374",40,48,64,1
"7375",40,48,21,1
"7376",40,48,7,1
"7377",40,48,24,1
"7378",40,48,3,1
"7379",40,48,64,1
"7380",40,48,11,1
"7381",40,48,97,1
"7382",40,48,20,1
"7383",40,48,20,1
"7384",40,48,9,1
"7385",40,48,103,1
"7386",40,48,15,1
"7387",40,48,3,1
"7388",40,48,19,1
"7389",40,48,16,1
"7390",40,48,15,1
"7391",40,48,21,1
"7392",40,48,89,1
"7393",40,48,90,1
"7394",40,48,112,1
"7395",40,48,33,1
"7396",40,48,17,1
"7397",40,48,267,1
"7398",40,48,124,1
"7399",40,48,7,1
"7400",40,48,19,1
"7401",50,48,16,1
"7402",50,48,11,1
"7403",50,48,17,1
"7404",50,48,50,1
"7405",50,48,8,1
"7406",50,48,11,1
"7407",50,48,14,1
"7408",50,48,28,1
"7409",50,48,4,1
"7410",50,48,10,1
"7411",50,48,12,1
"7412",50,48,32,1
"7413",50,48,9,1
"7414",50,48,40,1
"7415",50,48,16,1
"7416",50,48,43,1
"7417",50,48,159,1
"7418",50,48,12,1
"7419",50,48,4,1
"7420",50,48,20,1
"7421",50,48,11,1
"7422",50,48,13,1
"7423",50,48,21,1
"7424",50,48,38,1
"7425",50,48,5,1
"7426",50,48,16,1
"7427",50,48,20,1
"7428",50,48,38,1
"7429",50,48,54,1
"7430",50,48,19,1
"7431",50,48,14,1
"7432",50,48,14,1
"7433",50,48,15,1
"7434",50,48,13,1
"7435",50,48,12,1
"7436",50,48,27,1
"7437",50,48,25,1
"7438",50,48,14,1
"7439",50,48,3,1
"7440",50,48,10,1
"7441",50,48,11,1
"7442",50,48,8,1
"7443",50,48,12,1
"7444",50,48,23,1
"7445",50,48,18,1
"7446",50,48,16,1
"7447",50,48,22,1
"7448",50,48,19,1
"7449",50,48,23,1
"7450",50,48,22,1
"7451",50,48,9,1
"7452",50,48,2,1
"7453",50,48,22,1
"7454",50,48,25,1
"7455",50,48,17,1
"7456",50,48,4,1
"7457",50,48,12,1
"7458",50,48,19,1
"7459",50,48,31,1
"7460",50,48,14,1
"7461",50,48,104,1
"7462",50,48,67,1
"7463",50,48,7,1
"7464",50,48,26,1
"7465",50,48,28,1
"7466",50,48,20,1
"7467",50,48,20,1
"7468",50,48,4,1
"7469",50,48,14,1
"7470",50,48,26,1
"7471",50,48,7,1
"7472",50,48,96,1
"7473",50,48,6,1
"7474",50,48,29,1
"7475",50,48,6,1
"7476",50,48,10,1
"7477",50,48,18,1
"7478",50,48,7,1
"7479",50,48,28,1
"7480",50,48,12,1
"7481",50,48,72,1
"7482",50,48,100,1
"7483",50,48,84,1
"7484",50,48,15,1
"7485",50,48,10,1
"7486",50,48,103,1
"7487",50,48,35,1
"7488",50,48,4,1
"7489",50,48,30,1
"7490",50,48,11,1
"7491",50,48,6,1
"7492",50,48,15,1
"7493",50,48,24,1
"7494",50,48,5,1
"7495",50,48,5,1
"7496",50,48,3,1
"7497",50,48,13,1
"7498",50,48,4,1
"7499",50,48,19,1
"7500",50,48,7,1
"7501",50,48,10,1
"7502",50,48,7,1
"7503",50,48,22,1
"7504",50,48,44,1
"7505",50,48,16,1
"7506",50,48,15,1
"7507",50,48,19,1
"7508",50,48,59,1
"7509",50,48,4,1
"7510",50,48,26,1
"7511",50,48,54,1
"7512",50,48,9,1
"7513",50,48,16,1
"7514",50,48,48,1
"7515",50,48,20,1
"7516",50,48,9,1
"7517",50,48,104,1
"7518",50,48,7,1
"7519",50,48,26,1
"7520",50,48,14,1
"7521",50,48,12,1
"7522",50,48,25,1
"7523",50,48,8,1
"7524",50,48,17,1
"7525",50,48,26,1
"7526",50,48,19,1
"7527",50,48,18,1
"7528",50,48,22,1
"7529",50,48,9,1
"7530",50,48,24,1
"7531",50,48,120,1
"7532",50,48,49,1
"7533",50,48,26,1
"7534",50,48,9,1
"7535",50,48,23,1
"7536",50,48,26,1
"7537",50,48,10,1
"7538",50,48,13,1
"7539",50,48,33,1
"7540",50,48,11,1
"7541",50,48,9,1
"7542",50,48,12,1
"7543",50,48,42,1
"7544",50,48,16,1
"7545",50,48,70,1
"7546",50,48,10,1
"7547",50,48,28,1
"7548",50,48,5,1
"7549",50,48,8,1
"7550",50,48,24,1
"7551",50,48,13,1
"7552",50,48,202,1
"7553",50,48,17,1
"7554",50,48,4,1
"7555",50,48,10,1
"7556",50,48,22,1
"7557",50,48,29,1
"7558",50,48,82,1
"7559",50,48,17,1
"7560",50,48,33,1
"7561",50,48,16,1
"7562",50,48,14,1
"7563",50,48,10,1
"7564",50,48,12,1
"7565",50,48,32,1
"7566",50,48,149,1
"7567",50,48,9,1
"7568",50,48,30,1
"7569",50,48,20,1
"7570",50,48,27,1
"7571",50,48,10,1
"7572",50,48,40,1
"7573",50,48,76,1
"7574",50,48,23,1
"7575",50,48,7,1
"7576",50,48,76,1
"7577",50,48,14,1
"7578",50,48,8,1
"7579",50,48,58,1
"7580",50,48,5,1
"7581",50,48,4,1
"7582",50,48,4,1
"7583",50,48,14,1
"7584",50,48,30,1
"7585",50,48,3,1
"7586",50,48,20,1
"7587",50,48,6,1
"7588",50,48,2,1
"7589",50,48,12,1
"7590",50,48,59,1
"7591",50,48,33,1
"7592",50,48,32,1
"7593",50,48,17,1
"7594",50,48,76,1
"7595",50,48,14,1
"7596",50,48,53,1
"7597",50,48,12,1
"7598",50,48,31,1
"7599",50,48,11,1
"7600",50,48,39,1
"7601",60,48,21,1
"7602",60,48,13,1
"7603",60,48,47,1
"7604",60,48,11,1
"7605",60,48,10,1
"7606",60,48,21,1
"7607",60,48,27,1
"7608",60,48,14,1
"7609",60,48,19,1
"7610",60,48,10,1
"7611",60,48,8,1
"7612",60,48,16,1
"7613",60,48,12,1
"7614",60,48,14,1
"7615",60,48,42,1
"7616",60,48,5,1
"7617",60,48,10,1
"7618",60,48,14,1
"7619",60,48,27,1
"7620",60,48,39,1
"7621",60,48,60,1
"7622",60,48,19,1
"7623",60,48,79,1
"7624",60,48,11,1
"7625",60,48,41,1
"7626",60,48,21,1
"7627",60,48,6,1
"7628",60,48,3,1
"7629",60,48,7,1
"7630",60,48,19,1
"7631",60,48,34,1
"7632",60,48,10,1
"7633",60,48,6,1
"7634",60,48,13,1
"7635",60,48,15,1
"7636",60,48,5,1
"7637",60,48,15,1
"7638",60,48,12,1
"7639",60,48,10,1
"7640",60,48,7,1
"7641",60,48,15,1
"7642",60,48,120,1
"7643",60,48,18,1
"7644",60,48,7,1
"7645",60,48,32,1
"7646",60,48,10,1
"7647",60,48,37,1
"7648",60,48,14,1
"7649",60,48,9,1
"7650",60,48,8,1
"7651",60,48,9,1
"7652",60,48,20,1
"7653",60,48,17,1
"7654",60,48,13,1
"7655",60,48,59,1
"7656",60,48,14,1
"7657",60,48,10,1
"7658",60,48,39,1
"7659",60,48,9,1
"7660",60,48,24,1
"7661",60,48,32,1
"7662",60,48,15,1
"7663",60,48,12,1
"7664",60,48,38,1
"7665",60,48,8,1
"7666",60,48,19,1
"7667",60,48,18,1
"7668",60,48,5,1
"7669",60,48,28,1
"7670",60,48,9,1
"7671",60,48,23,1
"7672",60,48,8,1
"7673",60,48,15,1
"7674",60,48,15,1
"7675",60,48,39,1
"7676",60,48,20,1
"7677",60,48,20,1
"7678",60,48,13,1
"7679",60,48,33,1
"7680",60,48,9,1
"7681",60,48,10,1
"7682",60,48,8,1
"7683",60,48,19,1
"7684",60,48,9,1
"7685",60,48,15,1
"7686",60,48,41,1
"7687",60,48,28,1
"7688",60,48,30,1
"7689",60,48,9,1
"7690",60,48,12,1
"7691",60,48,21,1
"7692",60,48,10,1
"7693",60,48,15,1
"7694",60,48,13,1
"7695",60,48,27,1
"7696",60,48,19,1
"7697",60,48,15,1
"7698",60,48,11,1
"7699",60,48,15,1
"7700",60,48,11,1
"7701",60,48,17,1
"7702",60,48,7,1
"7703",60,48,24,1
"7704",60,48,6,1
"7705",60,48,125,1
"7706",60,48,13,1
"7707",60,48,5,1
"7708",60,48,8,1
"7709",60,48,14,1
"7710",60,48,136,1
"7711",60,48,30,1
"7712",60,48,39,1
"7713",60,48,7,1
"7714",60,48,51,1
"7715",60,48,3,1
"7716",60,48,23,1
"7717",60,48,19,1
"7718",60,48,20,1
"7719",60,48,106,1
"7720",60,48,12,1
"7721",60,48,18,1
"7722",60,48,26,1
"7723",60,48,34,1
"7724",60,48,86,1
"7725",60,48,78,1
"7726",60,48,11,1
"7727",60,48,20,1
"7728",60,48,24,1
"7729",60,48,18,1
"7730",60,48,13,1
"7731",60,48,16,1
"7732",60,48,21,1
"7733",60,48,14,1
"7734",60,48,7,1
"7735",60,48,22,1
"7736",60,48,61,1
"7737",60,48,10,1
"7738",60,48,33,1
"7739",60,48,17,1
"7740",60,48,5,1
"7741",60,48,8,1
"7742",60,48,11,1
"7743",60,48,14,1
"7744",60,48,32,1
"7745",60,48,31,1
"7746",60,48,10,1
"7747",60,48,98,1
"7748",60,48,13,1
"7749",60,48,11,1
"7750",60,48,10,1
"7751",60,48,6,1
"7752",60,48,7,1
"7753",60,48,17,1
"7754",60,48,14,1
"7755",60,48,17,1
"7756",60,48,8,1
"7757",60,48,11,1
"7758",60,48,34,1
"7759",60,48,6,1
"7760",60,48,11,1
"7761",60,48,26,1
"7762",60,48,21,1
"7763",60,48,6,1
"7764",60,48,19,1
"7765",60,48,85,1
"7766",60,48,19,1
"7767",60,48,7,1
"7768",60,48,57,1
"7769",60,48,21,1
"7770",60,48,22,1
"7771",60,48,14,1
"7772",60,48,17,1
"7773",60,48,18,1
"7774",60,48,6,1
"7775",60,48,22,1
"7776",60,48,15,1
"7777",60,48,5,1
"7778",60,48,12,1
"7779",60,48,19,1
"7780",60,48,20,1
"7781",60,48,12,1
"7782",60,48,67,1
"7783",60,48,8,1
"7784",60,48,8,1
"7785",60,48,13,1
"7786",60,48,5,1
"7787",60,48,11,1
"7788",60,48,6,1
"7789",60,48,25,1
"7790",60,48,11,1
"7791",60,48,7,1
"7792",60,48,10,1
"7793",60,48,14,1
"7794",60,48,29,1
"7795",60,48,16,1
"7796",60,48,20,1
"7797",60,48,11,1
"7798",60,48,37,1
"7799",60,48,30,1
"7800",60,48,27,1
"7801",70,48,4,1
"7802",70,48,31,1
"7803",70,48,11,1
"7804",70,48,20,1
"7805",70,48,55,1
"7806",70,48,4,1
"7807",70,48,7,1
"7808",70,48,22,1
"7809",70,48,17,1
"7810",70,48,19,1
"7811",70,48,7,1
"7812",70,48,24,1
"7813",70,48,11,1
"7814",70,48,12,1
"7815",70,48,42,1
"7816",70,48,14,1
"7817",70,48,9,1
"7818",70,48,7,1
"7819",70,48,15,1
"7820",70,48,8,1
"7821",70,48,14,1
"7822",70,48,36,1
"7823",70,48,32,1
"7824",70,48,7,1
"7825",70,48,11,1
"7826",70,48,13,1
"7827",70,48,14,1
"7828",70,48,26,1
"7829",70,48,50,1
"7830",70,48,9,1
"7831",70,48,11,1
"7832",70,48,6,1
"7833",70,48,17,1
"7834",70,48,6,1
"7835",70,48,3,1
"7836",70,48,12,1
"7837",70,48,8,1
"7838",70,48,13,1
"7839",70,48,8,1
"7840",70,48,7,1
"7841",70,48,7,1
"7842",70,48,17,1
"7843",70,48,68,1
"7844",70,48,5,1
"7845",70,48,15,1
"7846",70,48,7,1
"7847",70,48,6,1
"7848",70,48,16,1
"7849",70,48,54,1
"7850",70,48,12,1
"7851",70,48,15,1
"7852",70,48,11,1
"7853",70,48,12,1
"7854",70,48,11,1
"7855",70,48,23,1
"7856",70,48,13,1
"7857",70,48,10,1
"7858",70,48,14,1
"7859",70,48,27,1
"7860",70,48,10,1
"7861",70,48,12,1
"7862",70,48,9,1
"7863",70,48,10,1
"7864",70,48,10,1
"7865",70,48,17,1
"7866",70,48,105,1
"7867",70,48,17,1
"7868",70,48,21,1
"7869",70,48,5,1
"7870",70,48,18,1
"7871",70,48,17,1
"7872",70,48,11,1
"7873",70,48,15,1
"7874",70,48,70,1
"7875",70,48,11,1
"7876",70,48,14,1
"7877",70,48,43,1
"7878",70,48,10,1
"7879",70,48,5,1
"7880",70,48,16,1
"7881",70,48,16,1
"7882",70,48,34,1
"7883",70,48,16,1
"7884",70,48,4,1
"7885",70,48,5,1
"7886",70,48,13,1
"7887",70,48,91,1
"7888",70,48,10,1
"7889",70,48,36,1
"7890",70,48,29,1
"7891",70,48,18,1
"7892",70,48,4,1
"7893",70,48,40,1
"7894",70,48,21,1
"7895",70,48,168,1
"7896",70,48,21,1
"7897",70,48,5,1
"7898",70,48,4,1
"7899",70,48,21,1
"7900",70,48,17,1
"7901",70,48,10,1
"7902",70,48,39,1
"7903",70,48,25,1
"7904",70,48,18,1
"7905",70,48,9,1
"7906",70,48,11,1
"7907",70,48,6,1
"7908",70,48,36,1
"7909",70,48,15,1
"7910",70,48,10,1
"7911",70,48,19,1
"7912",70,48,26,1
"7913",70,48,28,1
"7914",70,48,17,1
"7915",70,48,11,1
"7916",70,48,55,1
"7917",70,48,21,1
"7918",70,48,48,1
"7919",70,48,11,1
"7920",70,48,24,1
"7921",70,48,3,1
"7922",70,48,7,1
"7923",70,48,171,1
"7924",70,48,17,1
"7925",70,48,36,1
"7926",70,48,10,1
"7927",70,48,17,1
"7928",70,48,4,1
"7929",70,48,16,1
"7930",70,48,16,1
"7931",70,48,16,1
"7932",70,48,2,1
"7933",70,48,10,1
"7934",70,48,6,1
"7935",70,48,9,1
"7936",70,48,3,1
"7937",70,48,17,1
"7938",70,48,22,1
"7939",70,48,11,1
"7940",70,48,16,1
"7941",70,48,21,1
"7942",70,48,35,1
"7943",70,48,30,1
"7944",70,48,13,1
"7945",70,48,11,1
"7946",70,48,18,1
"7947",70,48,22,1
"7948",70,48,9,1
"7949",70,48,2,1
"7950",70,48,38,1
"7951",70,48,24,1
"7952",70,48,10,1
"7953",70,48,72,1
"7954",70,48,22,1
"7955",70,48,13,1
"7956",70,48,22,1
"7957",70,48,10,1
"7958",70,48,14,1
"7959",70,48,21,1
"7960",70,48,5,1
"7961",70,48,15,1
"7962",70,48,14,1
"7963",70,48,7,1
"7964",70,48,14,1
"7965",70,48,9,1
"7966",70,48,17,1
"7967",70,48,6,1
"7968",70,48,17,1
"7969",70,48,3,1
"7970",70,48,15,1
"7971",70,48,10,1
"7972",70,48,13,1
"7973",70,48,13,1
"7974",70,48,9,1
"7975",70,48,20,1
"7976",70,48,25,1
"7977",70,48,22,1
"7978",70,48,16,1
"7979",70,48,7,1
"7980",70,48,17,1
"7981",70,48,16,1
"7982",70,48,36,1
"7983",70,48,20,1
"7984",70,48,44,1
"7985",70,48,2,1
"7986",70,48,28,1
"7987",70,48,25,1
"7988",70,48,55,1
"7989",70,48,31,1
"7990",70,48,17,1
"7991",70,48,11,1
"7992",70,48,14,1
"7993",70,48,19,1
"7994",70,48,15,1
"7995",70,48,19,1
"7996",70,48,11,1
"7997",70,48,15,1
"7998",70,48,14,1
"7999",70,48,12,1
"8000",70,48,12,1
"8001",80,48,50,1
"8002",80,48,31,1
"8003",80,48,14,1
"8004",80,48,4,1
"8005",80,48,13,1
"8006",80,48,8,1
"8007",80,48,20,1
"8008",80,48,7,1
"8009",80,48,42,1
"8010",80,48,10,1
"8011",80,48,11,1
"8012",80,48,11,1
"8013",80,48,14,1
"8014",80,48,9,1
"8015",80,48,14,1
"8016",80,48,4,1
"8017",80,48,28,1
"8018",80,48,14,1
"8019",80,48,20,1
"8020",80,48,19,1
"8021",80,48,3,1
"8022",80,48,11,1
"8023",80,48,27,1
"8024",80,48,16,1
"8025",80,48,25,1
"8026",80,48,18,1
"8027",80,48,24,1
"8028",80,48,13,1
"8029",80,48,10,1
"8030",80,48,22,1
"8031",80,48,16,1
"8032",80,48,5,1
"8033",80,48,34,1
"8034",80,48,45,1
"8035",80,48,17,1
"8036",80,48,26,1
"8037",80,48,10,1
"8038",80,48,12,1
"8039",80,48,7,1
"8040",80,48,6,1
"8041",80,48,13,1
"8042",80,48,35,1
"8043",80,48,25,1
"8044",80,48,18,1
"8045",80,48,7,1
"8046",80,48,3,1
"8047",80,48,14,1
"8048",80,48,11,1
"8049",80,48,16,1
"8050",80,48,13,1
"8051",80,48,14,1
"8052",80,48,18,1
"8053",80,48,35,1
"8054",80,48,15,1
"8055",80,48,15,1
"8056",80,48,20,1
"8057",80,48,16,1
"8058",80,48,29,1
"8059",80,48,24,1
"8060",80,48,40,1
"8061",80,48,4,1
"8062",80,48,5,1
"8063",80,48,10,1
"8064",80,48,43,1
"8065",80,48,8,1
"8066",80,48,7,1
"8067",80,48,17,1
"8068",80,48,36,1
"8069",80,48,11,1
"8070",80,48,21,1
"8071",80,48,21,1
"8072",80,48,15,1
"8073",80,48,21,1
"8074",80,48,13,1
"8075",80,48,10,1
"8076",80,48,12,1
"8077",80,48,10,1
"8078",80,48,19,1
"8079",80,48,13,1
"8080",80,48,2,1
"8081",80,48,11,1
"8082",80,48,14,1
"8083",80,48,14,1
"8084",80,48,8,1
"8085",80,48,7,1
"8086",80,48,5,1
"8087",80,48,7,1
"8088",80,48,19,1
"8089",80,48,15,1
"8090",80,48,5,1
"8091",80,48,19,1
"8092",80,48,43,1
"8093",80,48,7,1
"8094",80,48,19,1
"8095",80,48,49,1
"8096",80,48,24,1
"8097",80,48,12,1
"8098",80,48,9,1
"8099",80,48,17,1
"8100",80,48,11,1
"8101",80,48,10,1
"8102",80,48,18,1
"8103",80,48,6,1
"8104",80,48,7,1
"8105",80,48,17,1
"8106",80,48,33,1
"8107",80,48,11,1
"8108",80,48,13,1
"8109",80,48,5,1
"8110",80,48,35,1
"8111",80,48,16,1
"8112",80,48,62,1
"8113",80,48,13,1
"8114",80,48,37,1
"8115",80,48,6,1
"8116",80,48,19,1
"8117",80,48,10,1
"8118",80,48,17,1
"8119",80,48,23,1
"8120",80,48,9,1
"8121",80,48,17,1
"8122",80,48,19,1
"8123",80,48,4,1
"8124",80,48,16,1
"8125",80,48,4,1
"8126",80,48,9,1
"8127",80,48,2,1
"8128",80,48,18,1
"8129",80,48,8,1
"8130",80,48,7,1
"8131",80,48,22,1
"8132",80,48,33,1
"8133",80,48,16,1
"8134",80,48,14,1
"8135",80,48,25,1
"8136",80,48,13,1
"8137",80,48,13,1
"8138",80,48,25,1
"8139",80,48,14,1
"8140",80,48,7,1
"8141",80,48,54,1
"8142",80,48,12,1
"8143",80,48,18,1
"8144",80,48,6,1
"8145",80,48,9,1
"8146",80,48,14,1
"8147",80,48,49,1
"8148",80,48,17,1
"8149",80,48,36,1
"8150",80,48,17,1
"8151",80,48,14,1
"8152",80,48,12,1
"8153",80,48,9,1
"8154",80,48,11,1
"8155",80,48,4,1
"8156",80,48,7,1
"8157",80,48,29,1
"8158",80,48,11,1
"8159",80,48,10,1
"8160",80,48,33,1
"8161",80,48,22,1
"8162",80,48,20,1
"8163",80,48,49,1
"8164",80,48,7,1
"8165",80,48,4,1
"8166",80,48,7,1
"8167",80,48,22,1
"8168",80,48,14,1
"8169",80,48,18,1
"8170",80,48,70,1
"8171",80,48,16,1
"8172",80,48,15,1
"8173",80,48,7,1
"8174",80,48,16,1
"8175",80,48,7,1
"8176",80,48,51,1
"8177",80,48,10,1
"8178",80,48,7,1
"8179",80,48,6,1
"8180",80,48,9,1
"8181",80,48,13,1
"8182",80,48,13,1
"8183",80,48,17,1
"8184",80,48,11,1
"8185",80,48,15,1
"8186",80,48,6,1
"8187",80,48,10,1
"8188",80,48,40,1
"8189",80,48,6,1
"8190",80,48,64,1
"8191",80,48,14,1
"8192",80,48,13,1
"8193",80,48,21,1
"8194",80,48,7,1
"8195",80,48,30,1
"8196",80,48,11,1
"8197",80,48,7,1
"8198",80,48,7,1
"8199",80,48,26,1
"8200",80,48,21,1
"8201",90,48,13,1
"8202",90,48,12,1
"8203",90,48,11,1
"8204",90,48,33,1
"8205",90,48,11,1
"8206",90,48,14,1
"8207",90,48,21,1
"8208",90,48,17,1
"8209",90,48,21,1
"8210",90,48,14,1
"8211",90,48,14,1
"8212",90,48,67,1
"8213",90,48,14,1
"8214",90,48,30,1
"8215",90,48,21,1
"8216",90,48,6,1
"8217",90,48,13,1
"8218",90,48,45,1
"8219",90,48,2,1
"8220",90,48,37,1
"8221",90,48,4,1
"8222",90,48,14,1
"8223",90,48,8,1
"8224",90,48,8,1
"8225",90,48,22,1
"8226",90,48,24,1
"8227",90,48,12,1
"8228",90,48,39,1
"8229",90,48,8,1
"8230",90,48,9,1
"8231",90,48,22,1
"8232",90,48,11,1
"8233",90,48,15,1
"8234",90,48,27,1
"8235",90,48,11,1
"8236",90,48,29,1
"8237",90,48,9,1
