"","n","k","Largos","NA","distri"
"6059",40,36,9,2,2
"6060",40,36,9,2,2
"6061",40,36,94,2,2
"6062",40,36,11,2,2
"6063",40,36,12,2,2
"6064",40,36,71,2,2
"6065",40,36,12,2,2
"6066",40,36,20,2,2
"6067",40,36,21,2,2
"6068",40,36,34,2,2
"6069",40,36,16,2,2
"6070",40,36,7,2,2
"6071",40,36,25,2,2
"6072",40,36,11,2,2
"6073",40,36,17,2,2
"6074",40,36,50,2,2
"6075",40,36,28,2,2
"6076",40,36,9,2,2
"6077",40,36,8,2,2
"6078",40,36,26,2,2
"6079",40,36,7,2,2
"6080",40,36,19,2,2
"6081",40,36,11,2,2
"6082",40,36,11,2,2
"6083",40,36,39,2,2
"6084",40,36,20,2,2
"6085",40,36,4,2,2
"6086",40,36,11,2,2
"6087",40,36,16,2,2
"6088",40,36,90,2,2
"6089",40,36,32,2,2
"6090",40,36,25,2,2
"6091",40,36,11,2,2
"6092",40,36,19,2,2
"6093",40,36,22,2,2
"6094",40,36,23,2,2
"6095",40,36,112,2,2
"6096",40,36,23,2,2
"6097",40,36,32,2,2
"6098",40,36,13,2,2
"6099",40,36,43,2,2
"6100",40,36,22,2,2
"6101",40,36,16,2,2
"6102",40,36,7,2,2
"6103",40,36,7,2,2
"6104",40,36,7,2,2
"6105",40,36,10,2,2
"6106",40,36,49,2,2
"6107",40,36,17,2,2
"6108",40,36,8,2,2
"6109",40,36,24,2,2
"6110",40,36,21,2,2
"6111",40,36,30,2,2
"6112",40,36,14,2,2
"6113",40,36,27,2,2
"6114",40,36,13,2,2
"6115",40,36,44,2,2
"6116",40,36,12,2,2
"6117",40,36,16,2,2
"6118",40,36,8,2,2
"6119",40,36,10,2,2
"6120",40,36,15,2,2
"6121",40,36,17,2,2
"6122",40,36,18,2,2
"6123",40,36,19,2,2
"6124",40,36,6,2,2
"6125",40,36,5,2,2
"6126",40,36,44,2,2
"6127",40,36,7,2,2
"6128",40,36,5,2,2
"6129",40,36,6,2,2
"6130",40,36,13,2,2
"6131",40,36,9,2,2
"6132",40,36,62,2,2
"6133",40,36,32,2,2
"6134",40,36,21,2,2
"6135",40,36,24,2,2
"6136",40,36,27,2,2
"6137",40,36,17,2,2
"6138",40,36,29,2,2
"6139",40,36,22,2,2
"6140",40,36,15,2,2
"6141",40,36,5,2,2
"6142",40,36,18,2,2
"6143",40,36,37,2,2
"6144",40,36,30,2,2
"6145",40,36,25,2,2
"6146",40,36,14,2,2
"6147",40,36,25,2,2
"6148",40,36,11,2,2
"6149",40,36,97,2,2
"6150",40,36,11,2,2
"6151",40,36,90,2,2
"6152",40,36,20,2,2
"6153",40,36,10,2,2
"6154",40,36,28,2,2
"6155",40,36,11,2,2
"6156",40,36,7,2,2
"6157",40,36,39,2,2
"6158",40,36,22,2,2
"6159",40,36,155,2,2
"6160",40,36,27,2,2
"6161",40,36,11,2,2
"6162",40,36,46,2,2
"6163",40,36,31,2,2
"6164",40,36,8,2,2
"6165",40,36,26,2,2
"6166",40,36,23,2,2
"6167",40,36,129,2,2
"6168",40,36,3,2,2
"6169",40,36,14,2,2
"6170",40,36,9,2,2
"6171",40,36,8,2,2
"6172",40,36,7,2,2
"6173",40,36,3,2,2
"6174",40,36,17,2,2
"6175",40,36,41,2,2
"6176",40,36,17,2,2
"6177",40,36,11,2,2
"6178",40,36,44,2,2
"6179",40,36,19,2,2
"6180",40,36,15,2,2
"6181",40,36,3,2,2
"6182",40,36,92,2,2
"6183",40,36,20,2,2
"6184",40,36,15,2,2
"6185",40,36,13,2,2
"6186",40,36,26,2,2
"6187",40,36,65,2,2
"6188",40,36,27,2,2
"6189",40,36,22,2,2
"6190",40,36,45,2,2
"6191",40,36,45,2,2
"6192",40,36,26,2,2
"6193",40,36,67,2,2
"6194",40,36,20,2,2
"6195",40,36,14,2,2
"6196",40,36,12,2,2
"6197",40,36,10,2,2
"6198",40,36,14,2,2
"6199",40,36,13,2,2
"6200",40,36,9,2,2
"6201",50,36,77,2,2
"6202",50,36,74,2,2
"6203",50,36,9,2,2
"6204",50,36,23,2,2
"6205",50,36,12,2,2
"6206",50,36,11,2,2
"6207",50,36,12,2,2
"6208",50,36,8,2,2
"6209",50,36,35,2,2
"6210",50,36,9,2,2
"6211",50,36,31,2,2
"6212",50,36,10,2,2
"6213",50,36,16,2,2
"6214",50,36,19,2,2
"6215",50,36,6,2,2
"6216",50,36,19,2,2
"6217",50,36,28,2,2
"6218",50,36,16,2,2
"6219",50,36,9,2,2
"6220",50,36,38,2,2
"6221",50,36,7,2,2
"6222",50,36,22,2,2
"6223",50,36,13,2,2
"6224",50,36,78,2,2
"6225",50,36,110,2,2
"6226",50,36,17,2,2
"6227",50,36,2,2,2
"6228",50,36,96,2,2
"6229",50,36,15,2,2
"6230",50,36,5,2,2
"6231",50,36,19,2,2
"6232",50,36,10,2,2
"6233",50,36,11,2,2
"6234",50,36,7,2,2
"6235",50,36,28,2,2
"6236",50,36,22,2,2
"6237",50,36,23,2,2
"6238",50,36,29,2,2
"6239",50,36,12,2,2
"6240",50,36,16,2,2
"6241",50,36,14,2,2
"6242",50,36,13,2,2
"6243",50,36,35,2,2
"6244",50,36,16,2,2
"6245",50,36,5,2,2
"6246",50,36,35,2,2
"6247",50,36,12,2,2
"6248",50,36,18,2,2
"6249",50,36,11,2,2
"6250",50,36,16,2,2
"6251",50,36,68,2,2
"6252",50,36,9,2,2
"6253",50,36,10,2,2
"6254",50,36,57,2,2
"6255",50,36,42,2,2
"6256",50,36,12,2,2
"6257",50,36,4,2,2
"6258",50,36,13,2,2
"6259",50,36,3,2,2
"6260",50,36,21,2,2
"6261",50,36,8,2,2
"6262",50,36,25,2,2
"6263",50,36,33,2,2
"6264",50,36,63,2,2
"6265",50,36,18,2,2
"6266",50,36,5,2,2
"6267",50,36,22,2,2
"6268",50,36,39,2,2
"6269",50,36,6,2,2
"6270",50,36,120,2,2
"6271",50,36,18,2,2
"6272",50,36,5,2,2
"6273",50,36,15,2,2
"6274",50,36,10,2,2
"6275",50,36,58,2,2
"6276",50,36,16,2,2
"6277",50,36,43,2,2
"6278",50,36,13,2,2
"6279",50,36,18,2,2
"6280",50,36,27,2,2
"6281",50,36,20,2,2
"6282",50,36,11,2,2
"6283",50,36,20,2,2
"6284",50,36,10,2,2
"6285",50,36,43,2,2
"6286",50,36,15,2,2
"6287",50,36,92,2,2
"6288",50,36,12,2,2
"6289",50,36,17,2,2
"6290",50,36,12,2,2
"6291",50,36,4,2,2
"6292",50,36,5,2,2
"6293",50,36,12,2,2
"6294",50,36,15,2,2
"6295",50,36,5,2,2
"6296",50,36,12,2,2
"6297",50,36,23,2,2
"6298",50,36,4,2,2
"6299",50,36,12,2,2
"6300",50,36,66,2,2
"6301",50,36,11,2,2
"6302",50,36,6,2,2
"6303",50,36,26,2,2
"6304",50,36,16,2,2
"6305",50,36,32,2,2
"6306",50,36,6,2,2
"6307",50,36,47,2,2
"6308",50,36,104,2,2
"6309",50,36,11,2,2
"6310",50,36,17,2,2
"6311",50,36,15,2,2
"6312",50,36,91,2,2
"6313",50,36,11,2,2
"6314",50,36,20,2,2
"6315",50,36,110,2,2
"6316",50,36,19,2,2
"6317",50,36,17,2,2
"6318",50,36,13,2,2
"6319",50,36,7,2,2
"6320",50,36,19,2,2
"6321",50,36,109,2,2
"6322",50,36,19,2,2
"6323",50,36,26,2,2
"6324",50,36,24,2,2
"6325",50,36,2,2,2
"6326",50,36,7,2,2
"6327",50,36,15,2,2
"6328",50,36,9,2,2
"6329",50,36,109,2,2
"6330",50,36,6,2,2
"6331",50,36,8,2,2
"6332",50,36,67,2,2
"6333",50,36,32,2,2
"6334",50,36,10,2,2
"6335",50,36,21,2,2
"6336",50,36,4,2,2
"6337",50,36,39,2,2
"6338",50,36,21,2,2
"6339",50,36,12,2,2
"6340",50,36,3,2,2
"6341",50,36,13,2,2
"6342",50,36,39,2,2
"6343",50,36,11,2,2
"6344",50,36,9,2,2
"6345",50,36,11,2,2
"6346",50,36,17,2,2
"6347",50,36,13,2,2
"6348",50,36,20,2,2
"6349",50,36,8,2,2
"6350",50,36,37,2,2
"6351",50,36,8,2,2
"6352",50,36,13,2,2
"6353",50,36,8,2,2
"6354",50,36,9,2,2
"6355",50,36,17,2,2
"6356",50,36,89,2,2
"6357",50,36,126,2,2
"6358",50,36,10,2,2
"6359",50,36,13,2,2
"6360",50,36,7,2,2
"6361",50,36,94,2,2
"6362",50,36,37,2,2
"6363",50,36,20,2,2
"6364",50,36,5,2,2
"6365",50,36,12,2,2
"6366",50,36,41,2,2
"6367",50,36,62,2,2
"6368",50,36,7,2,2
"6369",50,36,10,2,2
"6370",50,36,9,2,2
"6371",50,36,30,2,2
"6372",50,36,31,2,2
"6373",50,36,108,2,2
"6374",50,36,14,2,2
"6375",50,36,75,2,2
"6376",50,36,11,2,2
"6377",50,36,58,2,2
"6378",50,36,14,2,2
"6379",50,36,22,2,2
"6380",50,36,17,2,2
"6381",50,36,24,2,2
"6382",50,36,18,2,2
"6383",50,36,10,2,2
"6384",50,36,17,2,2
"6385",50,36,5,2,2
"6386",50,36,13,2,2
"6387",50,36,18,2,2
"6388",50,36,28,2,2
"6389",50,36,26,2,2
"6390",50,36,3,2,2
"6391",50,36,42,2,2
"6392",50,36,8,2,2
"6393",50,36,11,2,2
"6394",50,36,22,2,2
"6395",50,36,15,2,2
"6396",50,36,3,2,2
"6397",50,36,51,2,2
"6398",50,36,21,2,2
"6399",50,36,11,2,2
"6400",50,36,10,2,2
"6401",60,36,16,2,2
"6402",60,36,2,2,2
"6403",60,36,10,2,2
"6404",60,36,42,2,2
"6405",60,36,16,2,2
"6406",60,36,13,2,2
"6407",60,36,21,2,2
"6408",60,36,19,2,2
"6409",60,36,37,2,2
"6410",60,36,22,2,2
"6411",60,36,25,2,2
"6412",60,36,11,2,2
"6413",60,36,7,2,2
"6414",60,36,7,2,2
"6415",60,36,8,2,2
"6416",60,36,10,2,2
"6417",60,36,46,2,2
"6418",60,36,26,2,2
"6419",60,36,15,2,2
"6420",60,36,67,2,2
"6421",60,36,9,2,2
"6422",60,36,139,2,2
"6423",60,36,10,2,2
"6424",60,36,10,2,2
"6425",60,36,19,2,2
"6426",60,36,29,2,2
"6427",60,36,2,2,2
"6428",60,36,7,2,2
"6429",60,36,16,2,2
"6430",60,36,7,2,2
"6431",60,36,8,2,2
"6432",60,36,11,2,2
"6433",60,36,13,2,2
"6434",60,36,21,2,2
"6435",60,36,29,2,2
"6436",60,36,39,2,2
"6437",60,36,13,2,2
"6438",60,36,7,2,2
"6439",60,36,21,2,2
"6440",60,36,39,2,2
"6441",60,36,18,2,2
"6442",60,36,11,2,2
"6443",60,36,40,2,2
"6444",60,36,3,2,2
"6445",60,36,157,2,2
"6446",60,36,43,2,2
"6447",60,36,10,2,2
"6448",60,36,8,2,2
"6449",60,36,17,2,2
"6450",60,36,3,2,2
"6451",60,36,5,2,2
"6452",60,36,17,2,2
"6453",60,36,9,2,2
"6454",60,36,25,2,2
"6455",60,36,3,2,2
"6456",60,36,16,2,2
"6457",60,36,22,2,2
"6458",60,36,7,2,2
"6459",60,36,59,2,2
"6460",60,36,13,2,2
"6461",60,36,13,2,2
"6462",60,36,14,2,2
"6463",60,36,14,2,2
"6464",60,36,11,2,2
"6465",60,36,40,2,2
"6466",60,36,12,2,2
"6467",60,36,21,2,2
"6468",60,36,17,2,2
"6469",60,36,32,2,2
"6470",60,36,62,2,2
"6471",60,36,23,2,2
"6472",60,36,15,2,2
"6473",60,36,11,2,2
"6474",60,36,11,2,2
"6475",60,36,8,2,2
"6476",60,36,120,2,2
"6477",60,36,13,2,2
"6478",60,36,5,2,2
"6479",60,36,49,2,2
"6480",60,36,13,2,2
"6481",60,36,44,2,2
"6482",60,36,26,2,2
"6483",60,36,2,2,2
"6484",60,36,80,2,2
"6485",60,36,27,2,2
"6486",60,36,20,2,2
"6487",60,36,6,2,2
"6488",60,36,10,2,2
"6489",60,36,23,2,2
"6490",60,36,21,2,2
"6491",60,36,26,2,2
"6492",60,36,7,2,2
"6493",60,36,2,2,2
"6494",60,36,27,2,2
"6495",60,36,14,2,2
"6496",60,36,10,2,2
"6497",60,36,31,2,2
"6498",60,36,9,2,2
"6499",60,36,10,2,2
"6500",60,36,25,2,2
"6501",60,36,18,2,2
"6502",60,36,15,2,2
"6503",60,36,10,2,2
"6504",60,36,29,2,2
"6505",60,36,33,2,2
"6506",60,36,20,2,2
"6507",60,36,12,2,2
"6508",60,36,192,2,2
"6509",60,36,19,2,2
"6510",60,36,18,2,2
"6511",60,36,17,2,2
"6512",60,36,9,2,2
"6513",60,36,15,2,2
"6514",60,36,26,2,2
"6515",60,36,21,2,2
"6516",60,36,6,2,2
"6517",60,36,11,2,2
"6518",60,36,11,2,2
"6519",60,36,7,2,2
"6520",60,36,18,2,2
"6521",60,36,12,2,2
"6522",60,36,15,2,2
"6523",60,36,12,2,2
"6524",60,36,17,2,2
"6525",60,36,7,2,2
"6526",60,36,4,2,2
"6527",60,36,19,2,2
"6528",60,36,89,2,2
"6529",60,36,19,2,2
"6530",60,36,14,2,2
"6531",60,36,8,2,2
"6532",60,36,15,2,2
"6533",60,36,25,2,2
"6534",60,36,22,2,2
"6535",60,36,38,2,2
"6536",60,36,39,2,2
"6537",60,36,24,2,2
"6538",60,36,9,2,2
"6539",60,36,6,2,2
"6540",60,36,22,2,2
"6541",60,36,19,2,2
"6542",60,36,81,2,2
"6543",60,36,5,2,2
"6544",60,36,33,2,2
"6545",60,36,18,2,2
"6546",60,36,17,2,2
"6547",60,36,25,2,2
"6548",60,36,103,2,2
"6549",60,36,72,2,2
"6550",60,36,21,2,2
"6551",60,36,20,2,2
"6552",60,36,15,2,2
"6553",60,36,16,2,2
"6554",60,36,3,2,2
"6555",60,36,4,2,2
"6556",60,36,120,2,2
"6557",60,36,30,2,2
"6558",60,36,9,2,2
"6559",60,36,7,2,2
"6560",60,36,14,2,2
"6561",60,36,20,2,2
"6562",60,36,5,2,2
"6563",60,36,28,2,2
"6564",60,36,9,2,2
"6565",60,36,24,2,2
"6566",60,36,131,2,2
"6567",60,36,23,2,2
"6568",60,36,5,2,2
"6569",60,36,9,2,2
"6570",60,36,100,2,2
"6571",60,36,9,2,2
"6572",60,36,9,2,2
"6573",60,36,13,2,2
"6574",60,36,193,2,2
"6575",60,36,16,2,2
"6576",60,36,28,2,2
"6577",60,36,13,2,2
"6578",60,36,183,2,2
"6579",60,36,6,2,2
"6580",60,36,30,2,2
"6581",60,36,19,2,2
"6582",60,36,29,2,2
"6583",60,36,12,2,2
"6584",60,36,3,2,2
"6585",60,36,34,2,2
"6586",60,36,20,2,2
"6587",60,36,15,2,2
"6588",60,36,7,2,2
"6589",60,36,28,2,2
"6590",60,36,16,2,2
"6591",60,36,81,2,2
"6592",60,36,22,2,2
"6593",60,36,19,2,2
"6594",60,36,67,2,2
"6595",60,36,146,2,2
"6596",60,36,3,2,2
"6597",60,36,8,2,2
"6598",60,36,21,2,2
"6599",60,36,156,2,2
"6600",60,36,14,2,2
"6601",70,36,10,2,2
"6602",70,36,19,2,2
"6603",70,36,30,2,2
"6604",70,36,7,2,2
"6605",70,36,16,2,2
"6606",70,36,12,2,2
"6607",70,36,17,2,2
"6608",70,36,51,2,2
"6609",70,36,20,2,2
"6610",70,36,2,2,2
"6611",70,36,14,2,2
"6612",70,36,160,2,2
"6613",70,36,17,2,2
"6614",70,36,21,2,2
"6615",70,36,8,2,2
"6616",70,36,14,2,2
"6617",70,36,7,2,2
"6618",70,36,6,2,2
"6619",70,36,25,2,2
"6620",70,36,46,2,2
"6621",70,36,43,2,2
"6622",70,36,7,2,2
"6623",70,36,4,2,2
"6624",70,36,24,2,2
"6625",70,36,18,2,2
"6626",70,36,13,2,2
"6627",70,36,16,2,2
"6628",70,36,16,2,2
"6629",70,36,12,2,2
"6630",70,36,100,2,2
"6631",70,36,18,2,2
"6632",70,36,10,2,2
"6633",70,36,17,2,2
"6634",70,36,69,2,2
"6635",70,36,11,2,2
"6636",70,36,6,2,2
"6637",70,36,18,2,2
"6638",70,36,31,2,2
"6639",70,36,4,2,2
"6640",70,36,10,2,2
"6641",70,36,17,2,2
"6642",70,36,7,2,2
"6643",70,36,17,2,2
"6644",70,36,12,2,2
"6645",70,36,7,2,2
"6646",70,36,30,2,2
"6647",70,36,9,2,2
"6648",70,36,21,2,2
"6649",70,36,22,2,2
"6650",70,36,12,2,2
"6651",70,36,13,2,2
"6652",70,36,8,2,2
"6653",70,36,15,2,2
"6654",70,36,21,2,2
"6655",70,36,7,2,2
"6656",70,36,28,2,2
"6657",70,36,33,2,2
"6658",70,36,4,2,2
"6659",70,36,20,2,2
"6660",70,36,19,2,2
"6661",70,36,19,2,2
"6662",70,36,16,2,2
"6663",70,36,16,2,2
"6664",70,36,25,2,2
"6665",70,36,57,2,2
"6666",70,36,24,2,2
"6667",70,36,14,2,2
"6668",70,36,11,2,2
"6669",70,36,9,2,2
"6670",70,36,4,2,2
"6671",70,36,9,2,2
"6672",70,36,12,2,2
"6673",70,36,8,2,2
"6674",70,36,148,2,2
"6675",70,36,11,2,2
"6676",70,36,21,2,2
"6677",70,36,23,2,2
"6678",70,36,10,2,2
"6679",70,36,10,2,2
"6680",70,36,59,2,2
"6681",70,36,25,2,2
"6682",70,36,26,2,2
"6683",70,36,25,2,2
"6684",70,36,14,2,2
"6685",70,36,12,2,2
"6686",70,36,2,2,2
"6687",70,36,23,2,2
"6688",70,36,8,2,2
"6689",70,36,11,2,2
"6690",70,36,9,2,2
"6691",70,36,19,2,2
"6692",70,36,4,2,2
"6693",70,36,90,2,2
"6694",70,36,20,2,2
"6695",70,36,27,2,2
"6696",70,36,4,2,2
"6697",70,36,12,2,2
"6698",70,36,8,2,2
"6699",70,36,14,2,2
"6700",70,36,27,2,2
"6701",70,36,9,2,2
"6702",70,36,14,2,2
"6703",70,36,77,2,2
"6704",70,36,39,2,2
"6705",70,36,14,2,2
"6706",70,36,70,2,2
"6707",70,36,4,2,2
"6708",70,36,25,2,2
"6709",70,36,3,2,2
"6710",70,36,15,2,2
"6711",70,36,15,2,2
"6712",70,36,30,2,2
"6713",70,36,10,2,2
"6714",70,36,16,2,2
"6715",70,36,11,2,2
"6716",70,36,6,2,2
"6717",70,36,15,2,2
"6718",70,36,9,2,2
"6719",70,36,32,2,2
"6720",70,36,19,2,2
"6721",70,36,8,2,2
"6722",70,36,10,2,2
"6723",70,36,29,2,2
"6724",70,36,26,2,2
"6725",70,36,17,2,2
"6726",70,36,8,2,2
"6727",70,36,7,2,2
"6728",70,36,7,2,2
"6729",70,36,10,2,2
"6730",70,36,13,2,2
"6731",70,36,42,2,2
"6732",70,36,3,2,2
"6733",70,36,13,2,2
"6734",70,36,31,2,2
"6735",70,36,3,2,2
"6736",70,36,18,2,2
"6737",70,36,10,2,2
"6738",70,36,11,2,2
"6739",70,36,19,2,2
"6740",70,36,13,2,2
"6741",70,36,17,2,2
"6742",70,36,20,2,2
"6743",70,36,13,2,2
"6744",70,36,6,2,2
"6745",70,36,12,2,2
"6746",70,36,11,2,2
"6747",70,36,16,2,2
"6748",70,36,20,2,2
"6749",70,36,106,2,2
"6750",70,36,6,2,2
"6751",70,36,20,2,2
"6752",70,36,15,2,2
"6753",70,36,53,2,2
"6754",70,36,5,2,2
"6755",70,36,11,2,2
"6756",70,36,12,2,2
"6757",70,36,12,2,2
"6758",70,36,12,2,2
"6759",70,36,31,2,2
"6760",70,36,23,2,2
"6761",70,36,50,2,2
"6762",70,36,16,2,2
"6763",70,36,19,2,2
"6764",70,36,19,2,2
"6765",70,36,74,2,2
"6766",70,36,13,2,2
"6767",70,36,13,2,2
"6768",70,36,21,2,2
"6769",70,36,45,2,2
"6770",70,36,79,2,2
"6771",70,36,10,2,2
"6772",70,36,10,2,2
"6773",70,36,19,2,2
"6774",70,36,8,2,2
"6775",70,36,4,2,2
"6776",70,36,23,2,2
"6777",70,36,14,2,2
"6778",70,36,16,2,2
"6779",70,36,12,2,2
"6780",70,36,107,2,2
"6781",70,36,34,2,2
"6782",70,36,14,2,2
"6783",70,36,14,2,2
"6784",70,36,21,2,2
"6785",70,36,116,2,2
"6786",70,36,22,2,2
"6787",70,36,29,2,2
"6788",70,36,7,2,2
"6789",70,36,13,2,2
"6790",70,36,14,2,2
"6791",70,36,16,2,2
"6792",70,36,11,2,2
"6793",70,36,3,2,2
"6794",70,36,9,2,2
"6795",70,36,6,2,2
"6796",70,36,22,2,2
"6797",70,36,19,2,2
"6798",70,36,4,2,2
"6799",70,36,34,2,2
"6800",70,36,9,2,2
"6801",80,36,7,2,2
"6802",80,36,43,2,2
"6803",80,36,36,2,2
"6804",80,36,17,2,2
"6805",80,36,11,2,2
"6806",80,36,17,2,2
"6807",80,36,23,2,2
"6808",80,36,17,2,2
"6809",80,36,30,2,2
"6810",80,36,7,2,2
"6811",80,36,24,2,2
"6812",80,36,46,2,2
"6813",80,36,4,2,2
"6814",80,36,9,2,2
"6815",80,36,4,2,2
"6816",80,36,9,2,2
"6817",80,36,25,2,2
"6818",80,36,14,2,2
"6819",80,36,4,2,2
"6820",80,36,11,2,2
"6821",80,36,9,2,2
"6822",80,36,22,2,2
"6823",80,36,14,2,2
"6824",80,36,31,2,2
"6825",80,36,11,2,2
"6826",80,36,23,2,2
"6827",80,36,5,2,2
"6828",80,36,17,2,2
"6829",80,36,9,2,2
"6830",80,36,33,2,2
"6831",80,36,32,2,2
"6832",80,36,52,2,2
"6833",80,36,10,2,2
"6834",80,36,16,2,2
"6835",80,36,23,2,2
"6836",80,36,15,2,2
"6837",80,36,16,2,2
"6838",80,36,35,2,2
"6839",80,36,18,2,2
"6840",80,36,2,2,2
"6841",80,36,6,2,2
"6842",80,36,21,2,2
"6843",80,36,13,2,2
"6844",80,36,11,2,2
"6845",80,36,17,2,2
"6846",80,36,11,2,2
"6847",80,36,10,2,2
"6848",80,36,6,2,2
"6849",80,36,17,2,2
"6850",80,36,12,2,2
"6851",80,36,16,2,2
"6852",80,36,11,2,2
"6853",80,36,16,2,2
"6854",80,36,12,2,2
"6855",80,36,16,2,2
"6856",80,36,11,2,2
"6857",80,36,7,2,2
"6858",80,36,20,2,2
"6859",80,36,15,2,2
"6860",80,36,5,2,2
"6861",80,36,13,2,2
"6862",80,36,13,2,2
"6863",80,36,6,2,2
"6864",80,36,27,2,2
"6865",80,36,20,2,2
"6866",80,36,16,2,2
"6867",80,36,39,2,2
"6868",80,36,16,2,2
"6869",80,36,18,2,2
"6870",80,36,25,2,2
"6871",80,36,24,2,2
"6872",80,36,21,2,2
"6873",80,36,6,2,2
"6874",80,36,27,2,2
"6875",80,36,6,2,2
"6876",80,36,17,2,2
"6877",80,36,7,2,2
"6878",80,36,7,2,2
"6879",80,36,19,2,2
"6880",80,36,21,2,2
"6881",80,36,9,2,2
"6882",80,36,4,2,2
"6883",80,36,18,2,2
"6884",80,36,8,2,2
"6885",80,36,12,2,2
"6886",80,36,8,2,2
"6887",80,36,28,2,2
"6888",80,36,20,2,2
"6889",80,36,21,2,2
"6890",80,36,11,2,2
"6891",80,36,3,2,2
"6892",80,36,9,2,2
"6893",80,36,38,2,2
"6894",80,36,4,2,2
"6895",80,36,28,2,2
"6896",80,36,13,2,2
"6897",80,36,31,2,2
"6898",80,36,12,2,2
"6899",80,36,21,2,2
"6900",80,36,14,2,2
"6901",80,36,95,2,2
"6902",80,36,14,2,2
"6903",80,36,16,2,2
"6904",80,36,27,2,2
"6905",80,36,7,2,2
"6906",80,36,13,2,2
"6907",80,36,19,2,2
"6908",80,36,12,2,2
"6909",80,36,30,2,2
"6910",80,36,19,2,2
"6911",80,36,17,2,2
"6912",80,36,10,2,2
"6913",80,36,39,2,2
"6914",80,36,16,2,2
"6915",80,36,21,2,2
"6916",80,36,22,2,2
"6917",80,36,20,2,2
"6918",80,36,12,2,2
"6919",80,36,9,2,2
"6920",80,36,10,2,2
"6921",80,36,4,2,2
"6922",80,36,61,2,2
"6923",80,36,11,2,2
"6924",80,36,15,2,2
"6925",80,36,12,2,2
"6926",80,36,96,2,2
"6927",80,36,19,2,2
"6928",80,36,14,2,2
"6929",80,36,7,2,2
"6930",80,36,8,2,2
"6931",80,36,27,2,2
"6932",80,36,22,2,2
"6933",80,36,14,2,2
"6934",80,36,2,2,2
"6935",80,36,16,2,2
"6936",80,36,6,2,2
"6937",80,36,4,2,2
"6938",80,36,137,2,2
"6939",80,36,58,2,2
"6940",80,36,22,2,2
"6941",80,36,14,2,2
"6942",80,36,25,2,2
"6943",80,36,44,2,2
"6944",80,36,8,2,2
"6945",80,36,13,2,2
"6946",80,36,17,2,2
"6947",80,36,14,2,2
"6948",80,36,8,2,2
"6949",80,36,13,2,2
"6950",80,36,102,2,2
"6951",80,36,42,2,2
"6952",80,36,5,2,2
"6953",80,36,20,2,2
"6954",80,36,12,2,2
"6955",80,36,6,2,2
"6956",80,36,88,2,2
"6957",80,36,12,2,2
"6958",80,36,11,2,2
"6959",80,36,22,2,2
"6960",80,36,17,2,2
"6961",80,36,5,2,2
"6962",80,36,3,2,2
"6963",80,36,170,2,2
"6964",80,36,17,2,2
"6965",80,36,21,2,2
"6966",80,36,11,2,2
"6967",80,36,64,2,2
"6968",80,36,19,2,2
"6969",80,36,123,2,2
"6970",80,36,13,2,2
"6971",80,36,27,2,2
"6972",80,36,14,2,2
"6973",80,36,45,2,2
"6974",80,36,26,2,2
"6975",80,36,12,2,2
"6976",80,36,55,2,2
"6977",80,36,13,2,2
"6978",80,36,13,2,2
"6979",80,36,33,2,2
"6980",80,36,8,2,2
"6981",80,36,28,2,2
"6982",80,36,25,2,2
"6983",80,36,5,2,2
"6984",80,36,16,2,2
"6985",80,36,18,2,2
"6986",80,36,11,2,2
"6987",80,36,13,2,2
"6988",80,36,70,2,2
"6989",80,36,17,2,2
"6990",80,36,47,2,2
"6991",80,36,9,2,2
"6992",80,36,14,2,2
"6993",80,36,21,2,2
"6994",80,36,18,2,2
"6995",80,36,13,2,2
"6996",80,36,16,2,2
"6997",80,36,9,2,2
"6998",80,36,10,2,2
"6999",80,36,7,2,2
"7000",80,36,61,2,2
"7001",90,36,9,2,2
"7002",90,36,97,2,2
"7003",90,36,18,2,2
"7004",90,36,10,2,2
"7005",90,36,17,2,2
"7006",90,36,17,2,2
"7007",90,36,11,2,2
"7008",90,36,22,2,2
"7009",90,36,11,2,2
"7010",90,36,11,2,2
"7011",90,36,8,2,2
"7012",90,36,8,2,2
"7013",90,36,21,2,2
"7014",90,36,28,2,2
"7015",90,36,29,2,2
"7016",90,36,15,2,2
"7017",90,36,18,2,2
"7018",90,36,8,2,2
"7019",90,36,36,2,2
"7020",90,36,2,2,2
"7021",90,36,51,2,2
"7022",90,36,6,2,2
"7023",90,36,13,2,2
"7024",90,36,9,2,2
"7025",90,36,12,2,2
"7026",90,36,28,2,2
"7027",90,36,2,2,2
"7028",90,36,21,2,2
"7029",90,36,10,2,2
"7030",90,36,30,2,2
"7031",90,36,36,2,2
"7032",90,36,9,2,2
"7033",90,36,21,2,2
"7034",90,36,22,2,2
"7035",90,36,9,2,2
"7036",90,36,23,2,2
"7037",90,36,22,2,2
"7038",90,36,7,2,2
"7039",90,36,3,2,2
"7040",90,36,3,2,2
"7041",90,36,8,2,2
"7042",90,36,12,2,2
"7043",90,36,17,2,2
"7044",90,36,13,2,2
"7045",90,36,36,2,2
"7046",90,36,7,2,2
"7047",90,36,15,2,2
"7048",90,36,46,2,2
"7049",90,36,18,2,2
"7050",90,36,10,2,2
"7051",90,36,12,2,2
"7052",90,36,15,2,2
"7053",90,36,17,2,2
"7054",90,36,7,2,2
"7055",90,36,8,2,2
"7056",90,36,24,2,2
